頁碼,內容類型,內容
192,Counsel,"Counsel:  [****3]  Gerhard A. Gesell argued the cause for appellant.  With him on the briefs were Rufus S. Day, Jr. 
and Nestor S. Foley.  
Solicitor General Cox argued the cause for the United States.  With him on the brief were Assistant Attorney 
General Loevinger and Robert B. Hummel.
Briefs of amici curiae were filed by Sigmund Timberg for Serta Associates, Inc., et al., and by John Bodner, Jr. for 
the Sandura Company."
192,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, Goldberg; White took no part in the 
consideration or decision of this case"
192,Opinion by,Opinion by: DOUGLAS
220,Counsel,"Counsel: Assistant Attorney General Loevinger argued the cause for the United States.  With him on the briefs 
were Solicitor General Cox, Charles H. Weston, George D. Reycraft, Lionel Kestenbaum and Melvin Spaeth.
Philip Price and Arthur Littleton argued the cause for appellees.  With them on the brief were Ernest R. von Starck, 
Donald A. Scott, Carroll R. Wetzel, John J. Brennan and Minturn T. Wright III."
220,Judges,"Judges: Warren, Black, Clark, Harlan, Brennan, Stewart, Goldberg; White took no part in the consideration or 
decision of this case.  
374 U.S. 321, *321; 83 S. Ct. 1715, **1715; 10 L. Ed. 2d 915, ***915; 1963 U.S. LEXIS 2413, ****1"
220,Opinion by,Opinion by: BRENNAN
256,Counsel,"Counsel: Daniel M. Friedman argued the cause for the United States.  On the brief were Solicitor General Cox, 
Assistant Attorney General Orrick, Robert B. Hummel, Larry L. Williams, Melvin Spaeth and Richard J. Wertheimer.
Robert M. Odear argued the cause for appellees.  With him on the brief were Gladney Harville, Rufus Lisle and 
Clinton M. Harbison."
256,Judges,"Judges:  [****3]  Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Goldberg"
256,Opinion by,Opinion by: DOUGLAS
272,Counsel,"Counsel: Ralph S. Spritzer argued the cause for the United States.  On the brief were Solicitor General Cox, 
Assistant Attorney General Orrick, Lionel Kestenbaum and Arthur J. Murphy, Jr.
Helmer R. Johnson argued the cause for appellees.  With him on the brief was Mark F. Hughes."
272,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Goldberg"
272,Opinion by,Opinion by: WHITE
291,Counsel,"Counsel: Robert B. Hummel argued the cause for the United States.  With him on the briefs were Solicitor General 
Cox, Assistant Attorney General Orrick and John H. Dougherty.
Edward O. Proctor, Sr., argued the cause for appellees.  On the brief for appellee Boston & Maine Railroad was 
Edward B. Hanify.  With Mr. Proctor on the brief for appellees McGinnis et al. were William T. Griffin, Lothrop 
Withington and John M. Reed."
292,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Goldberg"
292,Opinion by,Opinion by: DOUGLAS
294,Counsel,"Counsel: Seymour D. Lewis and Ralph F. Colin for appellants.
Solicitor General Cox, Assistant Attorney General Orrick, Lionel Kestenbaum and Elliott H. Moyer for the United 
States, and Theodore R. Kupferman for appellee Summy-Birchard, Inc."
295,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Goldberg"
295,Opinion by,Opinion by: PER CURIAM
303,Counsel,"Counsel: Sidney P. Howell, Jr., argued the cause for petitioner.  With him on the briefs were Charles C. Trelease 
and Edwin E. McAmis.
Albert G. Besser argued the cause and filed a brief for respondent.
Lewis C. Green and Gustav B. Margraf filed a brief for Reynolds [****4]  Metals Co., as amicus curiae, urging 
reversal.
Briefs of amici curiae, urging affirmance, were filed by Solicitor General Cox, Assistant Attorney General Orrick, 
Frank Goodman, Robert B. Hummel and Irwin A. Seibel for the United States, and by Alex Akerman, Jr., Thomas A. 
Ziebarth and Robert E. Staed for Highland Supply Corp."
303,Judges,"Judges: Warren, Black, Douglas, Clark, Brennan, White, Goldberg; Harlan and Stewart did not participate in the 
decision of this case."
303,Opinion by,Opinion by: CLARK
319,Counsel,"Counsel: Robert B. Hummel argued the cause for petitioner.  With him on the brief were Solicitor General Marshall, 
Assistant Attorney [****3]  General Turner, Daniel M. Friedman, Gerald Kadish and James McI. Henderson.  John 
E. F. Wood argued the cause for respondent.  With him on the brief were Kent V. Lukingbeal, Robert C. Johnston, 
Philip S. Campbell and C. Brien Dillon."
319,Judges,"Judges: Warren, Fortas, Harlan, Brennan, Black, Stewart, Clark, White, Douglas"
319,Opinion by,Opinion by: WHITE
336,Counsel,"Counsel: Daniel M. Friedman argued the cause for the United States.  On the brief were Solicitor General Marshall, 
Assistant Attorney General Turner, Lionel Kestenbaum, Richard A. Posner and Robert C. Weinbaum.
Homer I. Mitchell argued the cause for appellee General Motors Corp.  With him on the brief were Warren M. 
Christopher, Marcus Mattson, Aloysius F. Power, Robert A. Nitschke, Nicholas J. Rosiello, Henry C. Thumann, 
Donald M. Wessling and Robert W. Culver.  Victor R. Hansen argued the cause [****5]  for appellees Losor 
Chevrolet Dealers Association et al.  With him on the brief were Glenn S. Roberts and Henry F. Walker.
Thomas A. Rothwell and William C. Hillman filed a brief for O. M. Scott & Sons Co. et al., as amici curiae."
336,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Fortas"
336,Opinion by,Opinion by: FORTAS
349,Counsel,"Counsel: Richard A. Posner argued the cause for the United States.  With him on the brief were Solicitor General 
Marshall, Assistant Attorney General Turner, Robert B. Hummel, James J. Coyle and John F. Hughes.
William W. Alsup argued the cause for appellees.  With him on the brief were Warren M.  [****3]  Christopher and 
William W. Vaughn.
Henry J. Bison, Jr., argued the cause and filed a brief for the National Association of Retail Grocers of the United 
States, as amicus curiae, urging affirmance."
349,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White; Fortas took no part in the consideration 
or decision of this case."
349,Opinion by,Opinion by: BLACK
370,Counsel,"Counsel: Ralph S. Spritzer argued the cause for petitioner.  On the brief were Solicitor General Marshall, Assistant 
Attorney General Turner, Robert S. Rifkind, Howard E. Shapiro, Milton J. Grossman, James McI. Henderson, 
Thomas F. Howder and Gerald J. Thain.
Robert H. McRoberts argued the cause for respondent.  With him on the brief were Gaylord C. Burke and Edwin S. 
Taylor."
371,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Fortas"
371,Opinion by,Opinion by: BLACK
380,Counsel,"Counsel: Solicitor General Marshall argued the cause for petitioner.  With him on the brief were Assistant Attorney 
General Turner, Richard A. Posner, Howard E. Shapiro and James McI. Henderson.
Hammond E. Chaffetz argued the cause for respondents and filed a brief for respondent Dean Foods Co.
L. Edward Hart, John Paul Stevens and Edward I. Rothschild filed a brief for respondent Bowfund Corp."
380,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Fortas"
380,Opinion by,Opinion by: CLARK
406,Counsel,"Counsel: William H. Dempsey, Jr., argued the cause for appellants.  With him on the briefs were Jeremiah C. 
Waterman, Royce D. Sickler, C. W. Fiddes, David Axelrod, Eugene T. Liipfert, Benjamin W. Boley, Martin J. Flynn, 
Giles Morrow, Peter T. Beardsley, Harry Jordan and R. Edwin Brady.
Robert S. Rifkind argued the cause for the United States et al.  With him on the brief were Solicitor General 
Marshall, Assistant Attorney General Turner, Howard E. Shapiro, Robert W. Ginnane and Betty Jo Christian.  
Thomas D. Barr argued the cause for appellees Railway Express Agency, Inc., et al.  Mr. Barr filed a brief for 
Railway Express Agency, Inc.  Owen Jameson filed a brief for appellee Greyhound Corp."
407,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart, White, Fortas"
407,Opinion by,Opinion by: BRENNAN
421,Counsel,"Counsel: Anthony Bradley Eben and Peyton Ford for petitioners.  Hammond E. Chaffetz for respondents Lehman 
Brothers et al., and John T. Chadwell and Richard M. Keck for respondent New York Stock Exchange."
433,Counsel,"Counsel: Daniel M. Friedman argued the cause for the United States.  On the brief were Solicitor General 
Griswold, Assistant Attorney General Turner, Richard A. Posner and Barry Grossman.
E. William Henry argued the cause for appellees Third National Bank in Nashville et al.  With him on the brief were 
Paul A. Porter, Dennis G. Lyons, Frank M. Farris, Jr., Edwin F. Hunt and John J. Hooker, Jr. Joseph J. O'Malley 
argued the cause for appellee Camp, Comptroller of the Currency.  With him on the brief were Robert Bloom and 
Charles H. McEnerney, Jr."
433,Judges,"Judges: Warren, Black, Douglas, Harlan, Brennan, Stewart, White; Fortas and Marshall took no part in the 
consideration or decision of this case."
433,Opinion by,Opinion by: WHITE
452,Counsel,"Counsel: Robert F. Rolnick argued the cause for petitioners.  With him on the briefs were Raymond R. Dickey and 
Bernard Gordon.
Glenn W. McGee argued the cause for respondents.  With him on the brief were John T. Chadwell, David J. 
Gibbons, John C. Berghoff, Jr., David Silbert, and Jay Erens."
452,Opinion by,Opinion by: BLACK
469,Counsel,"Counsel: James V. Hayes argued the cause for petitioner in No. 335 and respondent in No. 463.  With him on the 
briefs were Breck P. McAllister and Robert F. Morten.
Ralph M. Carson argued the cause for respondent in No. 335 and petitioner in No. 463.  With him on the briefs were 
Robert D. Salinger, Philip C. Potter, Jr., and [****5]  Roland W. Donnem."
469,Opinion by,Opinion by: WHITE
501,Counsel,"Counsel: Thomas C. McConnell argued the cause for petitioner.  With him on the briefs were Philip J. Curtis and 
Francis J. McConnell.

 
John T. Chadwell and Victor P. Kayser argued the cause for respondents.  With them on the briefs for respondent 
Hazeltine Research, Inc., were C. Lee Cook, Jr.,  [*104]  Joseph V. Giffin, M. Hudson Rathburn, and Laurence B. 
Dodds.  With Messrs. Chadwell and Kayser on [****9]  the brief for Hazeltine Corp. were Messrs. Cook and Giffin.
Solicitor General Griswold, Assistant Attorney General Zimmerman, and Harris Weinstein filed a brief for the United 
States as amicus curiae."
501,Judges,"Judges: Warren, Black, Douglas, Harlan, Brennan, Stewart, White, Marshall"
501,Opinion by,Opinion by: WHITE
533,Counsel,"Counsel: Thomas C. McConnell argued the cause for petitioner.  With him on the briefs were Philip J. Curtis and 
Francis J. McConnell.
Victor P. Kayser argued the cause for respondent.  With him on the briefs were John T. Chadwell, C. Lee Cook, Jr., 
Joseph V. Giffin, Robert F. Ward, and Laurence B. Dodds."
533,Judges,"Judges: White, J., delivered the opinion of the Court, in which Burger, C. J., and Black, Douglas, Brennan, 
Marshall, and Blackmun, JJ., joined.  Harlan, J., filed an opinion concurring in the result, in which Stewart, J., joined, 
post, p. 349."
533,Opinion by,Opinion by: WHITE
553,Counsel,"Counsel:  [****3]  Assistant Attorney General McLaren argued the cause for petitioner.  With him on the briefs were 
Solicitor General Griswold, Harold D. Rhynedance, Jr., Karl H. Buschmann, and Richard H. Stern.
Harold L. Russell argued the cause for respondent.  With him on the brief were Samuel K. Abrams, Claus Motulsky, 
J. Sam Winters, Alan R. Wentzel, and Wayne T. Elliott."
553,Judges,"Judges: White, J., delivered the opinion of the Court, in which all Members joined except Powell and Rehnquist, 
JJ., who took no part in the consideration or decision of the case."
553,Opinion by,Opinion by: WHITE
568,Counsel,"Counsel: Howard E. Shapiro argued the cause for the United States.  With him on the briefs were Solicitor General 
Griswold and Deputy Assistant Attorney General Comegys.
Victor E. Grimm argued the cause for appellee.  With him on the brief were John T. Loughlin and William R. Carney."
568,Judges,"Judges: Marshall, J., delivered the opinion of the Court, in which Douglas, Brennan, Stewart, and White, JJ., 
joined.  Blackmun, J., filed an opinion [****4]  concurring in the result, post, p. 612.  Burger, C. J., filed a dissenting 
opinion, post, p. 613.  Powell and Rehnquist, JJ., took no part in the consideration or decision of the case."
568,Opinion by,Opinion by: MARSHALL
584,Counsel,"Counsel: Arthur J. Goldberg argued the cause for petitioner.  With him on the briefs was Jay H. Topkis.  
Paul A. Porter argued the cause for respondent Kuhn.  Louis F. Hoynes, Jr., argued the cause for respondents 
Feeney, President of National League of Professional Baseball Clubs, et al.  With them on the brief were Mark F. 
Hughes, Alexander H. Hadden, James P. Garner, Warren Daane, and Jerome I. Chapman.  
407 U.S. 258, *258; 92 S. Ct. 2099, **2099; 32 L. Ed. 2d 728, ***728; 1972 U.S. LEXIS 138, ****1"
584,Judges,"Judges: Blackmun, J., delivered the opinion of the Court, in which Stewart and Rehnquist, JJ., joined, and in all but 
Part I of which Burger, C. J., and White, J., joined.  Burger, C. J., filed a concurring opinion, post, p. 285.  Douglas, 
J., post, p. 286, and Marshall, J., post, p. 288, filed dissenting opinions, in which Brennan, J., joined.  Powell, J., 
took no part in the consideration or decision of the case."
585,Opinion by,Opinion by: BLACKMUN
610,Counsel,"Counsel: Moses Lasky argued the cause for petitioner.  With him on the briefs was C. Lansing Hays, Jr.
A. Raymond Randolph, Jr., argued the cause for the United States pro hac vice.  With him on the brief were 
Solicitor General Griswold and Assistant Attorney General Kauper."
610,Judges,"Judges: Marshall, J., delivered the opinion [****2]  of the Court, in which Burger, C. J., and Brennan, White, 
Blackmun, and Powell, JJ., joined.  White, J., filed a concurring statement, post, p. 174.  Douglas, J., filed a 
dissenting opinion, post, p. 174.  Stewart, J., filed a dissenting opinion, which Rehnquist, J., joined, and Douglas, J., 
joined in part, post, p. 178."
610,Opinion by,Opinion by: MARSHALL
632,Counsel,"Counsel: Deputy Solicitor General Friedman argued the cause for the [****3]  United States.  With him on the briefs 
were Solicitor General Griswold, Assistant Attorney General Kauper, Acting Assistant Attorney General Comegys, 
Wm. Terry Bray, Howard E. Shapiro, and Richard H. Stern.
Henry P. Sailer argued the cause for appellee Glaxo Group Ltd.  With him on the brief was Francis D. Thomas, Jr.  
Sigmund Timberg argued the cause for appellee Imperial Chemical Industries, Ltd.  With him on the brief were Paul 
N. Kokulis and Lawrence A. Hymo."
632,Judges,"Judges: White, J., delivered the opinion of the Court, in which Burger, C. J., and Douglas, Brennan, Marshall, and 
Powell, JJ., joined.  Rehnquist, J., filed a dissenting opinion in which Stewart and Blackmun, JJ., joined, post, p. 64."
632,Opinion by,Opinion by:  WHITE
644,Counsel,"Counsel: Assistant Attorney General [****2]  Kauper argued the cause for the United States.  With him on the briefs 
were Solicitor General Griswold, Acting Assistant Attorney General Comegys, William Bradford Reynolds, and 
Howard E. Shapiro.
Matthew W. Goring argued the cause for appellees.  With him on the brief were James S. McClellan, Jerome M. 
McLaughlin, and Stephen J. Carlotti."
644,Judges,"Judges: White, J., delivered the opinion of the Court, in which Burger, C. J., and Blackmun, J., joined, and in Part I 
of which Douglas, J., joined.  Douglas, J., filed an opinion concurring in part, post, p. 538.  Marshall, J., filed an 
opinion concurring in the result, post, p.  545.  Rehnquist, J., filed a dissenting opinion, in which Stewart, J., joined, 
post, p. 572.  Brennan, J., took no part in the decision of the case.  Powell, J., took no part in the consideration or 
decision of the case."
644,Opinion by,Opinion by: WHITE
675,Counsel,"Counsel: Moses Lasky argued the cause for petitioners.  With him on the briefs were Richard Haas and George A. 
Cumming, Jr.
Martin M. Shapero argued the cause for respondents.  With him on the brief was Jack Corinblit. *"
675,Judges,"Judges: POWELL, J., delivered the opinion of the Court, in which BURGER, C. J., and STEWART, WHITE, 
MARSHALL, BLACKMUN, and REHNQUIST, JJ., joined.  MARSHALL, J., filed a concurring opinion, post, p. 203.  
DOUGLAS, J., filed a dissenting opinion, in which BRENNAN, J., joined, post, p. 204."
675,Opinion by,Opinion by:  POWELL
695,Counsel,"Counsel: Joseph F. Canterbury, Jr., argued the cause and filed briefs for petitioner. 
David R. Richards argued the cause and filed a brief for respondent. * 
* Briefs of amici curiae urging reversal were filed by Gerard C. Smetana, Lawrence D. Ehrlich, Jerry Kronenberg, and Milton 
Smith for the Chamber of Commerce of the United States; by Vincent J. Apruzzese, Francis A. Mastro, and William L. Keller for 
421 U.S. 616, *616; 95 S. Ct. 1830, **1830; 44 L. Ed. 2d 418, ***418; 1975 U.S. LEXIS 17, ****2

 
 [****6]"
695,Judges,"Judges: Burger, Douglas, Brennan, Stewart, White, Marshall, Blackmun, Powell, Rehnquist"
695,Opinion by,Opinion by: POWELL
722,Counsel,"Counsel: Deputy Solicitor General Friedman  argued the cause for the United States. On the briefs were Solicitor 
General Bork, Assistant Attorney General Kauper, Gerald P. Norton, Howard E. Shapiro,  and George Edelstein. 
Daniel B. Hodgson  argued the cause for appellees. With him on the briefs were Michael A. Doyle, Walter M. Grant, 
Richard A. Posner,  and Philip L. Roache, Jr. * 
 [****7]"
722,Judges,"Judges: Burger, Douglas, Brennan, Stewart, White, Marshall, Blackmun, Powell, Rehnquist"
722,Opinion by,Opinion by: STEWART
756,Counsel,"Counsel: Burton I. Weinstein argued the cause for petitioner.  With him on the briefs were Robert A. Holstein, 
Michael L. Sklar, and David L. Nelson. 
George D. Reycraft argued the cause for respondent.  With him on the brief were Donald I. Baker, Leon S. Cohan, 
and Dean J. Landau. 
Solicitor General Bork argued the cause for the United [****4]  States as amicus curiae urging reversal.  With him 
on the brief were Assistant Attorney General Kauper, Barry Grossman, and Carl D. Lawson. 
Howard J. Trienens argued the cause for Michigan Bell Telephone Co. et al. as amici curiae urging affirmance.  
With him on the brief were Theodore N. Miller and C. John Buresh. *"
756,Judges,"Judges: Burger, Brennan, Stewart, White, Marshall, Blackmun, Powell, Rehnquist, Stevens."
756,Opinion by,Opinion by: STEVENS
787,Counsel,"Counsel: Macdonald Flinn  argued the cause for petitioners.  With him on the briefs were Albert F. Reutlinger, 
William H. Buchanan,  and Norman Yoerg, Jr.  
Kenneth L. Anderson  argued the cause for respondent.  With him on the briefs was A. Scott Hamilton, Jr."
787,Judges,"Judges: Burger, Brennan, Stewart, White, Marshall, Blasckmun, Powell, Rehnquist, Stevens"
787,Opinion by,Opinion by: STEVENS
800,Counsel,"Counsel: Glenn E. Miller argued the cause for petitioners.  With him on the briefs were Lawrence A. Sullivan and 
Jesse Choper.  
M. Laurence Popofsky argued the cause for respondent.  With him [****4]  on the brief were Richard L. Goff and 
Stephen V. Bomse.  *"
800,Judges,"Judges: BURGER, BRENNAN, STEWART, WHITE, MARSHALL, BLACKMUN, POWELL, STEVENS"
800,Opinion by,Opinion by: POWELL
822,Counsel,"Counsel: Earl E.  Pollock argued the cause for petitioner.  With him on the briefs was Lambert M. Ochsenschlager.  
Barnabas F. Sears argued the cause for respondents.  With him on the brief were James E. S. Baker and Thomas 
L. Brejcha, Jr."
822,Judges,"Judges: BURGER, BRENNAN, STEWART, WHITE, MARSHALL, BLACKMUN, POWELL, REHNQUIST, 
STEVENS"
822,Opinion by,Opinion by: REHNQUIST
847,Counsel,"Counsel: Samuel W. Murphy, Jr., argued the cause for petitioners.  With him on the briefs were Kenneth N. Hart, 
William J. T. Brown, Peter Dorsey, Allen F. Maulsby, Gordon G. Busdicker, Julian O. von Kalinowski, Joe A. 
Walters, John H. Morrison, John P. Lynch, Merrell E. Clark, Jr., and Roberts B. Owen.  
Douglas V. Rigler argued the cause for respondents.  With him on the brief were Julius Kaplan, James W. 
Schroeder, Harold C. Petrowitz, Ralph E. Becker, Joseph B. Friedman, and James H. Mann. * 
 [****4]"
847,Judges,"Judges:  Burger, Brennan, Stewart, White, Marshall, Powell, Rehnquist, Stevens; Blackmun took no part in the 
consideration or decision of the case."
847,Opinion by,"Opinion by: STEWART 
* Briefs of amici curiae urging affirmance were filed by Solicitor General McCree, Acting Assistant Attorney General Shenefield, 
Barry Grossman, and Frederic Freilicher for the United States; and by Paul C. Sprenger and Eric L. Olson for the Federal 
Republic of Germany.
434 U.S. 308, *308; 98 S. Ct. 584, **584; 54 L. Ed. 2d 563, ***563; 1978 U.S. LEXIS 14, ****1"
868,Counsel,"Counsel: Jerome A. Hochberg argued the cause for petitioners.  With him on the briefs were James F. Fairman, 
Jr., and Ivor C. Armistead III. 
Andrew P. Carter argued the cause for respondent.  With him on the brief was William T. Tete. 
William T. Crisp argued the cause for the National Rural Electric Cooperative Assn. et al. as amici curiae urging 
affirmance.  With him on the brief were Robert D. Tisinger, James H. Eddleman, J. J. Davidson, Jr., C. Pinckney 
Roberts, and B. D. St. Clair. *"
868,Judges,"Judges: Burger, Brennan, Stewart, White, Marshall, Blackmun,  [****6]  Powell, Rehnquist, Stevens"
868,Opinion by,Opinion by: BRENNAN
903,Counsel,"Counsel: Lee Loevinger argued the cause for petitioner.  With him on the briefs was Martin Michaelson.  
Howard E. Shapiro argued the cause for the United States.  With him on the brief were Solicitor General McCree, 
Assistant Attorney General Shenefield, and Robert B. Nicholson."
